hotspot_id,lat,long,fid,ID_HDC_G0,NAME_MAIN,NAME_LIST,POP_2015,BU_2015
L9812526,5.5668208,-0.1935649,1912,1912,Accra,"Accra; Ashaiman; Tema",4424294.939329000189900,508.570857999999987
L3020442,51.4900949,-0.3486657,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2083779,51.5856349,-0.0539798,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1107441,51.4038802,-0.3384647,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L924629,51.4481232,-0.4888916,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939128,51.7072999,-0.0169945,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10453790,51.4428698,-0.2740955,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939896,51.479496,-0.232569,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3341477,51.5048319,0.1481009,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L933099,51.3805849,-0.1479596,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L919558,51.5272756,-0.1590443,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L945563,51.5031329,-0.1338959,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2038511,51.4165522,-0.3343964,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9914245,51.3856035,-0.2321362,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3765405,51.4713594,0.220499,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1402306,51.5787073,0.0158131,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1026678,51.5713884,-0.1700306,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3736127,51.4970376,-0.0482744,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8944830,51.4170454,-0.4594077,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1236726,51.5678807,-0.0453401,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1349703,51.5578303,-0.0306505,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11632181,51.4257961,-0.3980918,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3578101,51.51574,0.094285,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10069114,51.4009446,-0.2206709,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10709437,51.4717333,-0.488089,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L954224,51.5666136,0.0309849,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1006681,51.4471069,-0.2717829,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L938388,51.5080373,-0.1639795,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4523462,51.423914,-0.3921712,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3175202,51.3855556,-0.3661111,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3710789,51.7548777,-0.0061798,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3575975,51.4334423,-0.3419602,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4622394,51.6423114,-0.4390347,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10026127,51.4155432,-0.4771763,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L956644,51.4787636,-0.2956009,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2308825,51.347592,-0.2939487,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7493822,51.5138176,-0.0985491,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3665388,51.4068723,-0.3861737,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3886029,51.6367015,0.0195479,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8577391,51.6926348,-0.0041262,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3665384,51.3909494,-0.36496,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2688720,51.5070009,-0.1806521,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939855,51.5933888,-0.1266003,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L958247,51.5922584,-0.0469923,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1777790,51.5023649,-0.2030854,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1014892,51.6608966,-0.4234886,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1000253,51.4926032,0.2196783,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4066691,51.5713457,-0.0859165,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3670831,51.5618116,-0.1633787,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3944040,51.3838889,-0.3811111,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10456930,51.3903732,-0.2391953,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4667106,51.6388344,0.0270098,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3168663,51.3969226,-0.4688501,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L929827,51.5081815,-0.076561,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1044869,51.562772,-0.0343323,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1019878,51.7727794,0.0073814,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4828722,51.4358773,-0.2335668,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11829534,51.4654166,-0.408534,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1344841,51.5705173,-0.2462203,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3278538,51.5357653,-0.0402546,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2958232,51.4713861,-0.4568768,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10715527,51.4448041,-0.2946118,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4041872,51.4505008,-0.229758,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1272013,51.6506091,-0.0165224,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8069306,51.5059545,-0.1180051,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4541414,51.4569164,-0.3868604,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5067305,51.4420576,-0.0615577,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1122086,51.5316,-0.1559,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11139162,51.5402056,-0.3287745,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3444730,51.5442266,-0.0162435,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3374394,51.4610262,0.2817929,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4775644,51.461922,0.3056002,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1800098,51.4802877,-0.1552555,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3796157,51.5407836,0.1096058,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7925548,51.5353115,-0.1534653,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11593989,51.7072866,-0.016884,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5164187,51.5246911,-0.3221569,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3168116,51.3566779,-0.4704165,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10187456,51.5700814,0.0710678,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3882276,51.5215774,-0.1258814,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5850700,51.5776163,-0.0442994,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3751136,51.6321784,0.0655266,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L958186,51.6326163,-0.0247192,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1066696,51.4774807,-0.0006008,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7354302,51.5008422,-0.1217669,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6781831,51.385013,-0.4779482,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11091919,51.4788906,-0.2309217,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3177077,51.4029637,-0.5110574,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3786424,51.4957514,-0.1763177,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3815712,51.3914404,-0.3932762,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2082952,51.4485511,-0.1673698,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3192980,51.5506841,0.1837513,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4736696,51.3616951,-0.1613027,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L924418,51.4624567,-0.2044916,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3577669,51.3427973,-0.2224302,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9610456,51.4225773,-0.249902,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2473480,51.5944525,0.1039732,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5863415,51.5199477,0.1223379,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10714786,51.4094616,-0.3163372,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6193944,51.4419086,-0.4476053,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3012710,51.482345,-0.24804,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11151433,51.5215347,-0.3504622,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2755785,51.4627653,-0.0512409,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2119555,51.4693545,-0.0454044,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3315481,51.5058669,-0.0804555,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3681809,51.5340034,0.213933,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3592395,51.439315,-0.3260922,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7012412,51.4511186,-0.3047204,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6011205,51.5077492,-0.1279313,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11183203,51.570736,-0.059054,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11632154,51.421025,-0.3998841,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3200775,51.5421964,-0.4837857,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6820003,51.5610713,-0.0413328,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3198383,51.4072293,-0.0742167,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10517254,51.3992547,-0.323227,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3934993,51.41691,-0.4385734,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2410176,51.5036913,-0.1437128,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7577685,51.5087545,-0.1747781,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10393754,51.6977953,-0.0163724,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2575016,51.4334106,-0.1450324,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L970540,51.445609,-0.0786209,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6809578,51.534911,-0.3808308,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939890,51.4854451,-0.4163218,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939893,51.4966678,-0.2383518,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8714956,51.423585,0.1236512,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6202707,51.4853222,-0.1911771,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11632105,51.4005105,-0.3928511,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3933757,51.5052081,0.0738251,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3935024,51.4454936,-0.3244078,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L939791,51.5504315,-0.1012802,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11721418,51.4124706,-0.3600231,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7197368,51.635527,-0.03339,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6558270,51.4525049,0.3746017,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4761933,51.3507876,-0.2515644,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10042193,51.568415,-0.0906479,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L970525,51.4685257,-0.2190399,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2465890,51.3592322,-0.2635968,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7148603,51.5033183,-0.0182813,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4821514,51.4993829,-0.1274827,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6047902,51.482871,-0.121964,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8201868,51.4731644,-0.2701824,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4148152,51.3980845,-0.0552666,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8080852,51.653012,-0.454414,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7264565,51.4191054,-0.0150204,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7286676,51.6742531,-0.005343,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5252629,51.5369345,-0.4175019,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4879965,51.4519343,-0.194664,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3813158,51.3617831,-0.2894264,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3331169,51.5091965,0.0030899,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11965610,51.4603753,0.2357016,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5953129,51.4544348,0.116837,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7511517,51.5074007,-0.0996176,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3840448,51.500906,-0.146461,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4925621,51.5089248,0.0923359,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4152791,51.4026835,-0.1851904,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4214109,51.5458013,0.0863457,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3726389,51.518928,-0.1227808,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2489870,51.397733,-0.1505685,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5441874,51.6320569,-0.1142728,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4460328,51.5076726,-0.2598873,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3947300,51.5091363,-0.1205502,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4260073,51.5098883,-0.0985658,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3797797,51.4979956,0.0055361,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10466555,51.5051628,-0.1645374,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11781329,51.597646,-0.051212,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3355039,51.4970418,-0.124712,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4523466,51.3952778,-0.3138889,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8666353,51.5273495,-0.1318656,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8439058,51.3928302,-0.3728122,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7354730,51.4976901,-0.1165075,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3326765,51.5591672,-0.1665437,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6187961,51.5009424,0.0347614,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8046904,51.5630927,-0.0370467,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7986358,51.492729,0.2741909,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1787521,51.5385147,-0.1594191,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2755796,51.4592893,-0.0628281,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8504746,51.6949134,-0.0230955,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8069313,51.5087672,-0.1052109,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5266959,51.4837882,-0.2586079,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2466073,51.4046187,-0.4067624,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8063553,51.51883,-0.171413,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6601467,51.4536726,-0.0471103,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10998709,51.5743,-0.124439,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6601490,51.4568415,-0.0313926,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3978900,51.4778495,-0.3111577,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6777081,51.5596612,-0.1054688,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8051055,51.480955,-0.280628,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5415032,51.4912839,-0.0111365,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8307947,51.618556,-0.116858,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3502009,51.5074871,-0.4016662,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5415086,51.487102,-0.0081968,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5655042,51.5211816,-0.1818967,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8085765,51.5820165,-0.2217215,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7149389,51.4993261,0.181371,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5754797,51.4333571,-0.2770615,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4112975,51.5121099,0.0033296,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L12104858,51.5350661,0.0760767,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10186545,51.5680355,0.020576,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10187449,51.5541807,0.1944065,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5803024,51.5593037,0.0299335,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8588445,51.494872,0.050589,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7148667,51.5644041,-0.0770437,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3902986,51.4935685,0.1954794,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L4629082,51.4740058,0.2076352,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7150673,51.5230703,-0.0273693,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5555117,51.5027055,-0.3129601,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7498098,51.5054912,-0.0753473,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9670006,51.5870674,-0.3775524,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5429810,51.6079298,0.1897502,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8132316,51.5553981,-0.1999589,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5605095,51.516098,-0.117109,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7051080,51.5001342,-0.0394714,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9556448,51.4652213,0.0763893,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6869251,51.5368197,-0.1543021,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8114903,51.4895493,0.3002231,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9030101,51.5351266,-0.127511,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5078327,51.4856769,-0.2930877,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L6067099,51.473822,0.314675,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10187348,51.7109053,-0.0195946,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8002152,51.5617764,-0.0886763,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8201762,51.4367918,-0.2070616,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5400834,51.3664273,-0.0756758,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L9132847,51.5409245,-0.1460468,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1973820,51.5219888,-0.2379227,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8696402,51.512419,-0.0366382,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8877517,51.6251138,-0.2044301,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1765241,51.4019366,-0.0218746,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8473439,51.511415,-0.4288893,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8949812,51.6325545,-0.2344165,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8895020,51.4507442,-0.1065159,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L8188100,51.4865823,-0.1529461,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L1763312,51.4437908,-0.0911522,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L11959456,51.4699326,0.0114369,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5868370,51.608447,-0.1574,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7497936,51.5061294,-0.0896491,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5880794,51.4363535,-0.0660896,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L12091657,51.4237509,-0.1823593,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2058120,51.5227232,-0.2438879,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2370965,51.5816966,-0.1422215,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L7148743,51.5330223,-0.0664812,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L5497282,51.4115108,-0.3767515,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3152810,51.4135278,0.0894785,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L3861168,51.5015835,-0.0159216,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L10187384,51.5001645,0.1259353,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2944896,51.5895378,-0.4256086,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
L2955417,51.5301057,-0.2843369,1919,1919,London,"London; Westminster; City of London",9609566.398074999451637,1297.735638999999992
